"SuperClass","Class","Order","Family","Genus.species","SpecCode","basin","FUni","FSpe","PE","APD","SEI","IUCN","ori"
"Osteichthyes","Teleostei","Cypriniformes","Cyprinidae","Acrossocheilus_kreyenbergii",55158,"FR",0.463071794720584,0.219584374351758,2.9192735,211.928109519785,0.114889527,"DD",0.270768562673123
"Osteichthyes","Teleostei","Cypriniformes","Cyprinidae","Acrossocheilus_parallens",54938,"FR",0.463071794720584,0.231954264382501,2.9192735,211.928109519785,0.225225093,"LC",0.283597103505281
"Osteichthyes","Teleostei","Cypriniformes","Cyprinidae","Cyprinus_rubrofuscus",59920,"FR",0.431588465709804,0.166682556306828,38.108974824,212.607317348315,0,"LC",0.249922226268325
"Osteichthyes","Teleostei","Cypriniformes","Cyprinidae","Carassius_auratus",271,"FR",0.705904174291783,0.223522157549973,0.017985,211.956189245033,0,"LC",0.333673718671029
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Zacco_aff.Acanthogenys",NA,"FR",0.463052151421674,0.231990928873497,15.864966853,184.162714908931,0.024103832,"NE",0.251244549496633
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Opsariichthys_bidens",27264,"FR",0.597773961939341,0.19168401224364,15.86496675,184.162714806811,0,"LC",0.243921713702779
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Mylopharyngodon_piceus",4602,"FR",0.606853848631125,0.271980767283557,15.139746,178.692064712196,0.013992318,"LC",0.319329593828759
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Ctenopharyngodon_idella",79,"FR",0.754899292314729,0.335524704010367,17.875691,178.738833002794,0.013992318,"LC",0.466190519375117
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Squaliobarbus_curriculus",10387,"FR",0.514984716105046,0.260966062331159,17.473833,178.725094267751,0.035938509,"LC",0.287165166956341
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Ochetobius_elongatus",25599,"FR",0.565272047765935,0.268011459621942,15.139746,178.692064712196,0.220750815,"LC",0.30457136156865
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Luciobrama_macrocephalus",54895,"FR",0.565272047765935,0.285124006750473,15.964961,178.699301583991,0.220750815,"DD",0.323290171425809
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Elopichthys_bambusa",12068,"FR",0.855261910450585,0.357165188758611,15.964961,178.699301583991,0.035938509,"LC",0.51637014328664
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Sinibrama_macrops",17289,"FR",0.628873907228382,0.246456600792384,8.0803345,176.156166059922,0.155302315,"LC",0.285954225859231
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Pseudolaubuca_sinensis",54783,"FR",0.350842479486786,0.162768799357272,12.2576798,176.491792455929,0.126724204,"LC",0.133438949268595
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Toxabramis_swinhonis",55396,"FR",0.899179251887637,0.194425452602296,7.0889825,176.161010117585,0.220750815,"NE",0.300027226299287
